timestamp,midprice_w,spread,mid_price,imbalance_ask,imbalance_bid,trade_imbalance_1000ms,past_returns_5000ms,log_return,auto_corr1lag,realized_volatility,real_kernel_H3
1700251157306,1938.1920185114873,0.009999999999990905,1938.1950000000002,0.0,0.0,-1,-6.175973808264512,5.159439582236303e-6,0.38787261744630924,0.00005675322113126702,4.917713856032193e-9
1700251157406,1938.1921738178635,0.009999999999990905,1938.1950000000002,0.0,0.0,-1,-6.130597096465351,0.0,0.3883045154280627,0.00005675322113126702,4.917713856032193e-9
1700251157506,1938.1926067839388,0.009999999999990905,1938.1950000000002,0.0,0.0,-1,-6.130597096465351,0.0,0.3883045154280627,0.00005675322113126702,4.917713856032193e-9
1700251157606,1938.192606981503,0.009999999999990905,1938.1950000000002,0.0,0.0,0,-6.130811209836828,-5.159439582236303e-6,0.38532999113855765,0.00005698726108155437,4.9403899962715696e-9
1700251157706,1938.1930806891771,0.009999999999990905,1938.1950000000002,2.220446049250313e-11,-1.1102230246251565e-11,0,-6.130811209836828,-5.159439582236303e-6,0.38532999113855765,0.00005698726108155437,4.9403899962715696e-9
1700251157807,1938.1932765450194,0.009999999999990905,1938.1950000000002,0.0,0.0,-2,-5.688823844429702,5.159439582236303e-6,0.3735942030940195,0.000057220343780686845,4.937432238849042e-9
1700251157907,1938.193299537008,0.009999999999990905,1938.1950000000002,0.0,0.0,-2,-5.688823844429702,5.159439582236303e-6,0.3735942030940195,0.000057220343780686845,4.937432238849042e-9
1700251158007,1938.193299537008,0.009999999999990905,1938.1950000000002,0.0,0.0,-2,-5.688823844429702,5.159439582236303e-6,0.3735942030940195,0.000057220343780686845,4.937432238849042e-9
1700251158107,1938.1935198994952,0.009999999999990905,1938.1950000000002,0.0,0.0,-2,-5.688823844429702,5.159439582236303e-6,0.3735942030940195,0.000057220343780686845,4.937432238849042e-9
1700251158207,1938.193057401108,0.009999999999990905,1938.1950000000002,0.0,0.0,-2,-5.688823844429702,5.159439582236303e-6,0.3735942030940195,0.000057220343780686845,4.937432238849042e-9
1700251158307,1938.193057401108,0.009999999999990905,1938.1950000000002,0.0,0.0,-2,-5.688823844429702,5.159439582236303e-6,0.3735942030940195,0.000057220343780686845,4.937432238849042e-9
1700251158407,1938.193057401108,0.009999999999990905,1938.1950000000002,0.0,0.0,-2,-5.688823844429702,5.159439582236303e-6,0.3735942030940195,0.000057220343780686845,4.937432238849042e-9
1700251158507,1938.193057401108,0.009999999999990905,1938.1950000000002,0.0,0.0,1,-4.737354414596773,-5.159439582236303e-6,0.37284767270126806,0.00005745248087926869,4.918705877908949e-9
1700251158607,1938.193037498689,0.009999999999990905,1938.1950000000002,0.0,0.0,1,-4.737354414596773,-5.159439582236303e-6,0.37284767270126806,0.00005745248087926869,4.918705877908949e-9
1700251158707,1938.193037498689,0.009999999999990905,1938.1950000000002,0.0,0.0,1,-4.737354414596773,-5.159439582236303e-6,0.37284767270126806,0.00005745248087926869,4.918705877908949e-9
1700251158807,1938.193037498689,0.009999999999990905,1938.1950000000002,0.0,0.0,1,-4.737354414596773,-5.159439582236303e-6,0.37284767270126806,0.00005745248087926869,4.918705877908949e-9
1700251158907,1938.1930047124301,0.009999999999990905,1938.1950000000002,0.0,0.0,1,-4.737354414596773,-5.159439582236303e-6,0.37284767270126806,0.00005745248087926869,4.918705877908949e-9
1700251159007,1938.1930047124301,0.009999999999990905,1938.1950000000002,0.0,0.0,1,-4.737354414596773,-5.159439582236303e-6,0.37284767270126806,0.00005745248087926869,4.918705877908949e-9
1700251159107,1938.193005492319,0.009999999999990905,1938.1950000000002,0.0,0.0,1,-4.737354414596773,-5.159439582236303e-6,0.37284767270126806,0.00005745248087926869,4.918705877908949e-9
1700251159207,1938.193005492319,0.009999999999990905,1938.1950000000002,0.0,0.0,1,-4.737354414596773,-5.159439582236303e-6,0.37284767270126806,0.00005745248087926869,4.918705877908949e-9
1700251159307,1938.193005492319,0.009999999999990905,1938.1950000000002,0.0,0.0,1,-4.737354414596773,-5.159439582236303e-6,0.37284767270126806,0.00005745248087926869,4.918705877908949e-9
1700251159407,1938.193005492319,0.009999999999990905,1938.1950000000002,0.0,0.0,1,-4.737354414596773,-5.159439582236303e-6,0.37284767270126806,0.00005745248087926869,4.918705877908949e-9
1700251159507,1938.1924655062635,0.009999999999990905,1938.1950000000002,0.0,0.0,1,-4.737354414596773,-5.159439582236303e-6,0.37284767270126806,0.00005745248087926869,4.918705877908949e-9
1700251159607,1938.1922161495704,0.009999999999990905,1938.1950000000002,0.0,0.0,1,-4.737354414596773,-5.159439582236303e-6,0.37284767270126806,0.00005745248087926869,4.918705877908949e-9
1700251159707,1938.1919732855806,0.009999999999990905,1938.1950000000002,0.0,0.0,1,-4.737354414596773,-5.159439582236303e-6,0.37284767270126806,0.00005745248087926869,4.918705877908949e-9
1700251159808,1938.1909694464389,0.009999999999990905,1938.1950000000002,0.0,0.0,1,-4.737354414596773,-5.159439582236303e-6,0.37284767270126806,0.00005745248087926869,4.918705877908949e-9
1700251159908,1938.190859275046,0.009999999999990905,1938.1950000000002,0.0,0.0,1,-4.737354414596773,-5.159439582236303e-6,0.37284767270126806,0.00005745248087926869,4.918705877908949e-9
1700251160008,1938.1904115923662,0.009999999999990905,1938.1950000000002,0.0,0.0,1,-4.737354414596773,-5.159439582236303e-6,0.37284767270126806,0.00005745248087926869,4.918705877908949e-9
1700251160108,1938.1903974438742,0.009999999999990905,1938.1950000000002,0.0,0.0,1,-4.737354414596773,-5.159439582236303e-6,0.37284767270126806,0.00005745248087926869,4.918705877908949e-9
1700251160208,1938.1700030603972,0.029999999999972715,1938.185,0.0,0.4872890647211747,1,-4.737354414596773,-5.159439582236303e-6,0.37284767270126806,0.00005745248087926869,4.918705877908949e-9
1700251160308,1938.190001175442,0.009999999999990905,1938.1950000000002,0.0,0.3896365498023968,1,-4.737354414596773,-5.159439582236303e-6,0.37284767270126806,0.00005745248087926869,4.918705877908949e-9
1700251160408,1938.190001175442,0.009999999999990905,1938.1950000000002,0.0,0.3896365498023968,1,-4.737354414596773,-5.159439582236303e-6,0.37284767270126806,0.00005745248087926869,4.918705877908949e-9
1700251160508,1938.190001175442,0.009999999999990905,1938.1950000000002,0.0,0.3896365498023968,1,-4.737354414596773,-5.159439582236303e-6,0.37284767270126806,0.00005745248087926869,4.918705877908949e-9
1700251160608,1938.1900011752282,0.009999999999990905,1938.1950000000002,0.0,0.3896365498023968,1,-4.737354414596773,-5.159439582236303e-6,0.37284767270126806,0.00005745248087926869,4.918705877908949e-9
1700251160708,1938.1900011752282,0.009999999999990905,1938.1950000000002,0.0,0.3896365498023968,1,-4.737354414596773,-5.159439582236303e-6,0.37284767270126806,0.00005745248087926869,4.918705877908949e-9
1700251160808,1938.1900011752282,0.009999999999990905,1938.1950000000002,2.220446049250313e-11,4.094504034890534,1,-4.737354414596773,-5.159439582236303e-6,0.37284767270126806,0.00005745248087926869,4.918705877908949e-9
1700251160908,1938.1920496299556,0.009999999999990905,1938.1950000000002,0.0,0.0,1,-4.737354414596773,-5.159439582236303e-6,0.37284767270126806,0.00005745248087926869,4.918705877908949e-9
1700251161008,1938.19270839533,0.009999999999990905,1938.1950000000002,0.0,0.0,1,-4.737354414596773,-5.159439582236303e-6,0.37284767270126806,0.00005745248087926869,4.918705877908949e-9
1700251161108,1938.1927637417386,0.009999999999990905,1938.1950000000002,0.0,0.0,1,-4.737354414596773,-5.159439582236303e-6,0.37284767270126806,0.00005745248087926869,4.918705877908949e-9
1700251161208,1938.1928267130704,0.009999999999990905,1938.1950000000002,0.0,0.0,1,-4.737354414596773,-5.159439582236303e-6,0.37284767270126806,0.00005745248087926869,4.918705877908949e-9
1700251161308,1938.1929401428572,0.009999999999990905,1938.1950000000002,0.0,0.0,1,-4.737354414596773,-5.159439582236303e-6,0.37284767270126806,0.00005745248087926869,4.918705877908949e-9
